id,state,county,rate
73772,1203,57443,19.3
73773,769,55625,16.5
73801,5558,55838,20.9
73832,405,55625,27.2
73834,625,41318,30.5
73835,88,46429,27.3
73838,154,62000,18.7
73840,275,50417,18.5
73841,195,45703,21.1
73842,194,60833,11.3
73843,336,50156,23.8
73844,95,34464,30.5
73848,777,62202,17.6
73851,47,-,25.5
73852,951,63102,17.9
73853,238,74167,21
73855,40,56250,40
73857,285,72159,6.4
73858,620,51023,33.7
73859,553,53304,21.3
73860,622,48125,28.8
73931,215,55536,18.1
73932,868,52583,22.2
73933,686,47833,20.6
73937,101,47344,30.7
73938,296,48438,23
73939,504,41875,25.8
73942,4501,51101,20.6
73944,158,45208,26
73945,989,51496,17.5
73946,23,12708,73.9
73947,162,38250,25.9
73949,550,47059,27.5
73950,510,56600,21.1
73951,372,38750,35.5
74001,132,36786,34.8
74002,813,45034,33.7
74003,5751,36932,32.6
74006,10803,61405,18.2
74008,9581,77598,12.3
74010,3975,39015,32.1
74011,10148,75955,12
74012,22435,68111,13.5
74014,13484,75171,9.8
74015,3444,56761,17.6
74016,2264,48769,23.4
74017,11150,51635,23.1
74019,6853,63344,14.2
74020,2821,49198,24.7
74021,7116,70132,12.3
74022,719,51402,24.2
74023,4133,41993,30.4
74026,348,39167,35.4
74027,404,38000,26.3
74028,624,44907,25.6
74029,1986,42988,28
74030,1551,37037,33.7
74032,818,52174,17.3
74033,3935,64815,12.2
74034,50,25000,50
74035,1330,38214,36.2
74036,2667,55981,17.2
74037,6252,84470,10.2
74038,786,51000,25.5
74039,1364,45688,25.7
74041,964,63068,17.7
74042,166,32500,33.7
74044,2742,48873,23
74045,133,39464,30.1
74046,37,-,21.6
74047,2493,48105,22.2
74048,2389,40141,36.5
74050,148,31591,43.2
74051,719,51738,18.3
74052,439,33839,29.1
74053,1648,68929,15.7
74054,289,41625,35.3
74055,16469,72642,11.9
74056,2205,35746,34.6
74058,1505,43950,28.1
74059,2069,47511,26.9
74060,199,36750,30.7
74061,786,44830,17.5
74062,366,43750,23
74063,12223,55895,19.4
74066,11983,51926,23.2
74070,5431,52250,22.7
74071,64,38750,34.3
74072,728,48636,22.3
74073,2159,59321,19.6
74074,11638,40934,36.5
74075,10818,32639,42.5
74078,0,-,0
74079,1578,49821,27.6
74080,1033,61450,21.9
74081,723,44097,29.2
74082,30,46250,26.7
74083,397,41964,24.6
74084,222,39167,30.3
74085,956,42925,22
74103,252,66786,15.5
74104,5412,39966,33
74105,12369,51387,24.8
74106,7116,24635,50.6
74107,8118,40043,33.6
74108,2699,41775,27.7
74110,4969,26798,47.3
74112,9205,42028,26.8
74114,7274,69601,17.1
74115,8119,32857,37.1
74116,1493,36891,36.4
74117,34,120625,0
74119,2401,40417,36.9
74120,2347,43125,31.4
74126,3667,29145,42.5
74127,6654,37641,32.3
74128,4505,42388,24.8
74129,7156,41178,26.8
74130,736,33846,37.4
74131,1143,54612,18.6
74132,3490,62284,17.1
74133,19294,59950,17.1
74134,6156,51839,21.2
74135,9758,48598,27.9
74136,13827,41433,28.6
74137,10818,87667,12.2
74145,7547,47120,23.6
74146,5629,35918,35.4
74301,4352,40603,29.1
74330,1154,52969,17.3
74331,3007,42772,29.3
74332,650,42619,22.7
74333,388,39231,23.5
74337,1948,43583,28.1
74338,1951,38615,31.4
74339,873,30777,42.4
74340,113,26250,46.8
74342,1147,26518,47.7
74343,1208,40887,27.4
74344,6667,40510,27.8
74346,2687,32880,35.2
74347,894,34797,29.6
74349,131,26250,48.1
74350,315,33750,32.4
74352,2455,36619,33.8
74354,6930,38953,32.2
74358,87,35179,34.5
74359,186,38571,29.5
74360,8,64167,25
74361,6447,47326,26
74363,1036,41012,31.4
74364,617,42697,31.1
74365,1690,42688,31.5
74366,568,40865,28.2
74367,181,31250,44.3
74368,35,24250,54.3
74369,762,46316,23.8
74370,1367,39740,30.9
74401,6481,34164,38.5
74403,12001,42758,30.2
74421,1738,49653,22.3
74422,249,50515,15.2
74423,358,47500,26.5
74425,486,52368,24.7
74426,3959,38945,33.4
74427,437,38633,30.2
74428,525,51793,29.1
74429,5381,56901,15.6
74430,180,44375,23.4
74431,316,37500,31.7
74432,4275,37565,32.3
74434,3327,52162,24.3
74435,1292,45833,29.1
74436,1745,48918,26.5
74437,3920,36911,33.1
74441,1919,42723,31.3
74442,371,44375,26.9
74445,1220,46218,27.9
74446,203,35083,32.5
74447,6405,33356,36.9
74450,706,46875,21.8
74451,1398,52206,24.3
74452,129,40417,31.8
74454,1248,54375,26.3
74455,1315,35869,35.5
74456,94,44375,36.2
74457,182,50417,39
74458,30,35625,33.3
74460,76,26667,42.1
74462,3001,37272,33.5
74464,10665,35529,34.3
74467,6073,40429,29.2
74468,110,35833,37.3
74469,800,40741,31.5
74470,658,40250,31.4
74471,569,42750,29.3
74472,237,42917,26.2
74477,0,-,0
74501,10885,47239,26.8
74521,82,28889,40.2
74522,109,42426,18.4
74523,2408,35347,35.8
74525,3762,36769,34.3
74528,74,38750,40.6
74531,344,39861,27.3
74533,316,34722,31.6
74534,71,27083,46.5
74535,45,18672,75.6
74536,659,30368,42.2
74538,1616,40667,32.6
74540,88,36250,34.1
74543,167,39375,29.4
74546,295,32604,38
74547,1384,46250,25.7
74549,31,30625,22.6
74552,489,39219,38.6
74553,502,41905,26.9
74554,780,40170,22.3
74555,316,38750,31.7
74556,147,46339,25.8
74557,192,39375,32.3
74558,177,34205,31.6
74560,228,42692,26.3
74561,821,38472,37.6
74562,376,43125,27.5
74563,771,49112,22.5
74565,281,54375,21
74569,269,37813,28.3
74570,406,40556,32.3
74571,1362,39760,34.9
74572,261,34453,36.4
74574,442,33636,38
74576,52,52000,21.1
74578,2403,38852,35.6
74601,7387,40281,30.9
74604,5053,56895,19.2
74630,267,42601,41.2
74631,3122,41932,30.2
74632,235,50625,25.1
74633,146,45714,28.7
74636,118,53750,11.9
74637,748,33611,39.1
74640,114,62500,21
74641,305,50938,21.3
74643,178,56538,15.7
74644,205,46250,24.8
74646,83,40721,3.6
74647,1409,43799,25.9
74650,259,35208,28.6
74651,279,48814,22.6
74652,318,41500,28.5
74653,1470,45143,28.2
74701,9284,39344,31.5
74720,200,35455,34
74722,80,27500,42.5
74723,556,39239,31.8
74724,128,35893,41.4
74726,923,43101,30.8
74727,806,25000,50.1
74728,4297,34991,35.5
74729,1127,44306,28.1
74730,1682,49155,19
74731,630,29333,45.1
74733,1107,37441,29.2
74734,458,40395,38.5
74735,598,36094,41.7
74736,396,42800,30.9
74738,255,21328,56.9
74740,936,35568,35.2
74741,400,50500,21.3
74743,3292,29665,42.5
74745,3993,31394,38.3
74747,66,22813,60.6
74748,244,31806,38.9
74750,137,28472,43.7
74753,30,-,50
74754,154,-,51.3
74755,37,34886,21.6
74756,284,37143,35.6
74759,545,34583,40
74761,36,15625,63.9
74764,1498,43929,30.6
74766,588,30921,41
74801,8382,38441,32.1
74804,7691,50148,22
74820,12029,46394,27.7
74824,484,48382,22.4
74825,800,43333,26.4
74826,418,38370,34.5
74827,155,35938,30.9
74829,197,26827,45.1
74830,85,35625,45.9
74831,318,35714,39.1
74832,316,41029,27.6
74833,297,42411,30
74834,2843,50630,23.8
74837,91,29688,42.9
74839,246,28000,45.1
74840,651,46597,27.2
74842,40,35938,12.5
74843,132,73000,20.4
74844,128,41500,32.8
74845,183,38036,34.9
74848,2339,39005,32.8
74849,1141,36594,36
74850,117,46458,25.6
74851,3175,51286,21.8
74852,554,40667,28.1
74854,685,46066,26.7
74855,1863,48859,23.4
74856,321,44766,27.4
74857,3181,59337,19.1
74859,2225,36387,33.1
74860,577,45060,27.1
74864,1953,52064,19.6
74865,632,52419,18.6
74867,348,31413,37.7
74868,4846,41335,30.4
74869,299,58417,15.7
74871,898,55000,22
74872,1218,36513,29.3
74873,4292,47925,25.4
74875,453,46917,20.8
74878,550,48333,24.5
74880,762,37174,37.7
74881,1800,43281,30.4
74883,835,39297,36.1
74884,2212,30341,40.2
74901,776,26711,46.7
74902,1503,39627,34.7
74930,771,40574,27.9
74931,453,31467,39.2
74932,922,40100,33.1
74936,388,42143,34.7
74937,1950,31236,41.6
74939,259,37563,38.3
74940,923,43160,30.9
74941,1004,39259,32.7
74942,53,29063,32
74943,44,38333,29.5
74944,410,35278,33
74945,167,31964,39.6
74946,57,24219,54.4
74948,4331,39164,32
74951,539,30221,48
74953,4404,42123,30
74954,1762,39524,28.5
74955,5694,34816,36.9
74956,628,39800,35.2
74957,454,32500,37.7
74959,2738,42406,31.4
74960,4698,32214,39.3
74962,1837,36523,38
74963,200,39167,30.5
74964,1011,35643,37.8
74965,1773,34823,32.1
74966,1437,46650,24.6
75001,8287,73578,12.8
75002,22029,98652,7.5
75006,17780,57415,16.6
75007,19109,82079,10
75009,3532,90717,10.2
75010,11083,81856,10.4
75013,12894,124915,4.3
75019,15346,118471,6.5
75020,8811,46582,27
75021,3242,49910,25.5
75022,7587,156902,3.9
75023,18298,83764,8.7
75024,17692,91795,8.8
75025,19007,112999,7.4
75028,15966,115490,4
75032,10703,101851,9
75034,33152,116962,7.3
75035,21127,122843,5.5
75038,12389,51444,21.8
75039,8849,89845,6.2
75040,18499,59305,14.5
75041,9708,42556,25.6
75042,11623,42153,25.1
75043,20860,58571,16.2
75044,15167,64085,12.5
75048,7522,97666,3.7
75050,14640,50889,17.9
75051,12709,40841,27.6
75052,29494,74859,10.6
75054,3114,116784,3.5
75056,20777,83141,8.1
75057,5035,51861,15.9
75058,864,75192,16.3
75060,14295,52749,21.4
75061,17456,44079,20.9
75062,16248,50133,17.9
75063,15743,85165,10.5
75065,4586,77273,9.8
75067,24913,60029,13.8
75068,17670,94356,7.3
75069,13681,52504,22.5
75070,32577,98754,8.1
75071,15980,94473,6.6
75074,16430,65558,15.7
75075,14081,75123,14.7
75076,3043,55267,20.6
75077,12966,103326,6.7
75078,6111,136642,5
75080,18553,69440,16.6
75081,14482,66513,12.1
75082,8956,120237,6.3
75087,11417,96471,9.1
75088,8842,86140,7.7
75089,10638,97534,5.7
75090,8052,38086,30.4
75092,9901,56958,21
75093,19443,102889,8.9
75094,6123,127095,5.6
75098,16866,88453,9.1
75101,215,45568,23.3
75102,480,43611,23.4
75103,5163,50722,23.6
75104,15937,69699,12.6
75105,89,42132,33.7
75109,1563,67038,13
75110,10128,42843,28.1
75114,1915,64519,12.5
75115,19109,65194,17.3
75116,6507,44222,25.4
75117,1583,46069,25.6
75119,9150,50947,23.1
75124,1617,49954,22.1
75125,2083,52171,22.6
75126,12527,89782,7.9
75127,609,39417,34
75132,570,70364,3
75134,6999,49440,23.3
75135,2166,79400,16.9
75137,6826,59144,13.9
75140,2224,43772,29.9
75141,1203,37007,30
75142,5959,51363,22.1
75143,5479,44200,26.3
75144,1307,42724,29.7
75146,6617,56458,18.5
75147,2294,46797,27
75148,2140,32366,36.9
75149,17834,47016,24.3
75150,21391,48921,18.9
75152,1497,55666,10.3
75153,141,36650,28.4
75154,12436,73996,11.3
75155,883,49356,18.6
75156,6255,49140,23.2
75157,94,35000,43.5
75158,1388,56000,17.5
75159,5470,48861,18.7
75160,8282,48500,22
75161,2127,50498,19.2
75163,1072,40424,30.4
75164,263,46781,16.3
75165,14793,61877,17.1
75166,1258,91136,4.8
75167,3325,82135,9.4
75169,4738,47399,28.6
75172,1117,40839,25
75173,1501,68687,14.4
75180,6251,44228,24.4
75181,7989,77238,7.6
75182,1793,137721,3
75189,8113,81275,13.3
75201,9080,90781,12.1
75202,1297,87375,10.5
75203,6248,32699,37.6
75204,16749,71766,17.6
75205,9061,129406,11.8
75206,20424,63392,19.5
75207,1433,79926,11.6
75208,10166,55855,20.9
75209,6615,86963,14.7
75210,2823,25793,47.4
75211,21552,38760,29.9
75212,7441,30673,42.6
75214,15841,84709,16.2
75215,6192,27358,46.2
75216,17828,25763,48.7
75217,23352,35282,35.1
75218,10421,70272,14
75219,13990,67311,14
75220,14324,43001,26.6
75223,4616,41667,31.5
75224,10972,37225,33.5
75225,8846,173828,6.8
75226,1919,52587,15.9
75227,17067,41240,28.9
75228,25581,40306,30.8
75229,11150,88062,11.5
75230,13003,78837,15.9
75231,16390,37189,33.2
75232,10635,33296,38.5
75233,5051,45468,25.6
75234,11512,61680,14.7
75235,7392,48449,24.5
75236,6319,40685,32.6
75237,8310,26768,47.2
75238,12638,58908,21.2
75240,10118,42567,25.1
75241,10524,32652,36.9
75243,27344,38640,31.9
75244,6068,82500,8.9
75246,1211,26716,46.7
75247,224,16886,61.2
75248,16070,80421,13.5
75249,5015,60250,14.7
75251,1610,58024,20.7
75252,12549,61399,20.4
75253,6272,41905,28.1
75254,11628,47437,17.3
75270,0,-,0
75287,27395,49887,17.2
75390,0,-,0
75401,6464,34732,34.2
75402,6218,65026,18.5
75407,5607,57027,18.5
75409,4352,83622,9
75410,1956,53462,24.6
75411,469,72538,20.8
75412,271,42366,27.7
75413,87,50208,24.1
75414,1149,61343,20
75415,69,-,43.5
75416,1040,47167,19.3
75417,1060,34118,39.1
75418,4719,41508,28.2
75420,334,83684,8.7
75421,272,58723,21.3
75422,1021,57679,21
75423,1049,61750,18.9
75424,1264,64405,10.1
75426,2109,32472,38.2
75428,3771,32547,44.4
75431,824,46667,28.3
75432,1305,39350,30.3
75433,1065,51791,23.7
75435,519,40224,30.1
75436,770,37181,26.5
75437,475,64135,10.9
75438,352,76944,8.8
75439,357,58750,26
75440,2498,48475,23.2
75441,65,48914,0
75442,3409,64398,19.7
75446,1186,37778,31.6
75447,352,76293,15
75448,227,58403,9.3
75449,582,40481,27.9
75450,53,50417,13.2
75451,496,34392,33.3
75452,1479,57052,21.3
75453,1265,49924,21.1
75454,2602,89274,3.6
75455,9410,46490,24.8
75457,2360,44349,29.8
75459,1899,69309,13.9
75460,9060,32205,38.1
75462,4457,58350,18.5
75468,392,50992,18.1
75469,141,34063,20.6
75470,188,60385,33
75471,496,44861,32.5
75472,1467,42318,32.5
75473,1408,60604,14.3
75474,5463,42670,31.9
75475,90,29318,30
75476,395,53063,18.8
75477,352,29375,45.4
75478,347,40179,30.9
75479,693,47578,22.4
75480,593,46979,26.7
75481,144,50536,25
75482,9197,45180,25.3
75486,859,52847,22.8
75487,583,52318,31
75488,281,42375,34.1
75489,413,50469,26.2
75490,886,63000,14.7
75491,1992,57500,20.2
75492,186,51324,29.6
75493,124,37500,25.8
75494,3620,36105,37
75495,2778,75291,17.6
75496,1245,56941,25.8
75497,1418,59803,18.6
75501,12599,35935,35.6
75503,9572,59811,22.3
75550,358,37500,27
75551,4252,41661,29
75554,770,50909,25.5
75555,661,50920,15
75556,378,41250,29.4
75558,499,60583,20.6
75559,2056,45451,25
75560,347,30550,31.1
75561,1941,44063,28.1
75563,1827,38059,33.7
75565,91,30078,49.5
75566,307,33984,36.8
75567,1712,53846,17.4
75568,1036,37201,29.3
75569,1211,40295,26.7
75570,3197,47835,27.3
75571,1120,50588,16.6
75572,1600,47452,27.4
75573,24,83125,0
75574,706,50565,30.4
75601,6325,41882,28.7
75602,7017,35373,36
75603,2260,49444,22.6
75604,11219,47774,26.7
75605,12223,58526,18.2
75630,1158,42774,33.6
75631,1130,60278,28
75633,5364,48559,23.2
75638,2380,39360,27.7
75639,1164,36680,39
75640,1838,46653,21.3
75641,50,-,56
75642,7,-,0
75643,861,51875,20.9
75644,4361,42472,28.4
75645,3359,63921,17.3
75647,4478,44509,23.3
75650,3214,59765,16.1
75651,710,48281,12.8
75652,4684,46197,26.4
75654,4619,49375,24.5
75656,1616,45238,24.6
75657,3371,36349,32.1
75661,1036,50750,34.9
75662,9001,58207,19.7
75667,450,29028,43.1
75668,833,33068,39.4
75669,250,69120,14.4
75670,6013,33406,39.6
75672,6160,49694,22.2
75681,963,38969,36.8
75682,179,52625,12.9
75683,1529,42331,33.6
75684,2498,48889,25
75686,4870,44394,26.8
75691,1162,47809,20.9
75692,1643,50625,27.6
75693,2351,59250,20.4
75701,12304,49030,28
75702,7891,31347,40.2
75703,16735,55140,18.9
75704,3019,38262,29.2
75705,822,41781,24
75706,2879,46381,23.5
75707,5260,59201,19.7
75708,2316,37247,33.2
75709,1984,49865,22.7
75750,1424,48389,16.5
75751,5802,43804,30.5
75752,2810,45649,20.4
75754,2437,53004,19.9
75755,1973,48675,23.5
75756,1632,63007,16.6
75757,4298,64289,19.4
75758,3440,47143,26
75759,16,-,75.1
75760,992,45714,31.7
75762,4747,78475,14.4
75763,2305,50997,21.4
75764,86,59375,19.7
75765,2869,50770,17.8
75766,9647,42523,28.5
75770,1240,63235,16.1
75771,7392,64206,19.1
75773,4746,47791,21.1
75778,1251,41938,22.7
75779,51,41583,25.5
75780,54,60000,22.2
75783,2915,46367,26
75784,282,40982,30.1
75785,3211,45057,23.4
75789,2754,50127,26.1
75790,1562,53690,20.3
75791,4606,63989,12.9
75792,1103,37515,30.9
75801,5737,37842,32.3
75803,6203,42494,25.6
75831,1969,50150,21.5
75832,10,-,0
75833,1264,52679,22.7
75835,4520,28810,41.9
75838,290,39444,28.2
75839,2018,41512,26.4
75840,2654,49130,26.1
75844,2615,38712,29.6
75845,1189,42656,29
75846,1080,33929,31.9
75847,799,35133,41.7
75848,52,53000,34.7
75849,39,20982,71.8
75850,311,73875,15.1
75851,838,51711,19
75852,395,47557,29.4
75853,373,29087,39.7
75855,1015,37740,37.2
75856,34,-,0
75858,14,-,100
75859,746,37500,39.9
75860,2050,48214,29.9
75861,656,61667,19.4
75862,4240,34909,36.5
75901,10843,47081,25.9
75904,12437,47316,28.8
75925,1514,36915,36.8
75926,436,41667,29.1
75928,263,-,67.7
75929,735,38177,36.2
75930,632,28913,48
75931,889,57277,15.5
75932,560,44167,13.3
75933,492,41667,36.6
75934,59,85491,1.7
75935,4868,36062,37.1
75936,307,43750,31.9
75937,349,43750,28.4
75938,1072,41886,22.1
75939,1819,41394,28.9
75941,2664,45692,25.2
75942,46,-,52.2
75943,528,46923,20.6
75944,569,39306,30.1
75946,1272,43269,32.2
75948,2279,32682,35.2
75949,2810,40820,35.3
75951,5124,37002,33.2
75954,1127,43750,23.1
75956,2901,40341,41.2
75959,291,47396,34.1
75960,327,28406,45.6
75961,6087,36073,38.2
75962,0,-,0
75964,6617,38645,35.4
75965,7697,45588,31.6
75966,1741,37734,30.6
75968,662,30952,38
75969,1292,49393,30.2
75972,2259,34208,37.9
75973,950,45000,19.8
75974,1119,33672,34.3
75975,1443,35399,36.5
75976,287,31607,39
75977,266,28750,45.8
75978,55,74107,10.9
75979,3751,40079,34.8
75980,994,37426,35.3
76001,9851,83192,11.7
76002,9779,84821,6.3
76006,11488,43112,23
76008,5545,118268,7.4
76009,6850,54222,22.1
76010,17633,35183,35.8
76011,9585,35681,31.7
76012,10146,58256,21.1
76013,13336,49294,27.7
76014,10982,50916,22.1
76015,6351,53125,20.3
76016,11315,84493,9.3
76017,17070,69155,12.6
76018,9386,64406,8
76020,10027,60770,17.1
76021,15343,68912,13.3
76022,5518,53650,16.1
76023,2147,54181,14.6
76028,23666,75420,10.5
76031,6051,53664,22.7
76033,9356,53671,20.5
76034,8854,164682,3.9
76035,579,92386,14.5
76036,8757,67199,14.8
76039,14322,64385,11.5
76040,11398,55037,18.7
76041,90,52097,2.2
76043,2795,52288,29.2
76044,1512,66341,14.6
76048,9053,48607,24.2
76049,10881,66851,15.3
76050,1971,64391,16.9
76051,19777,83634,11.3
76052,6644,105586,4.4
76053,10903,53907,17.6
76054,4363,91953,10
76055,1005,48173,22.5
76058,6132,58792,18.9
76059,1624,40971,30.1
76060,2593,74384,9.4
76061,39,-,100
76063,22828,93201,9.2
76064,559,64712,7.7
76065,11505,87365,10.1
76066,1292,61689,17
76067,7062,42982,30
76070,261,80709,9.6
76071,1237,59635,19.9
76073,2021,58225,12.3
76077,164,31042,43.9
76078,3223,64994,15.1
76082,6214,60768,18.7
76084,2404,57455,14.1
76085,3577,69385,15.2
76086,7987,55777,20.5
76087,9829,85501,11.6
76088,4059,71004,13.2
76092,9154,207127,4.7
76093,637,52321,22.6
76102,3537,62664,22.7
76103,4860,37313,34
76104,6234,26140,48.3
76105,6588,28843,45.9
76106,9902,37550,28.6
76107,13796,62137,21.9
76108,14696,63333,14.5
76109,9622,70618,19.3
76110,9934,46185,26.5
76111,6502,42938,24.6
76112,16242,40756,32.1
76114,8876,46096,24.1
76115,5817,37069,30.6
76116,21331,49276,26.7
76117,10087,44040,22.3
76118,5556,64732,11.9
76119,14180,34333,34
76120,7171,46404,27.3
76123,10333,84754,9.1
76126,8198,82063,8.4
76127,50,66250,0
76129,0,-,0
76131,11554,79033,10
76132,12492,52854,16.5
76133,18281,52583,23.7
76134,8407,46250,27.6
76135,8261,60804,18
76137,20178,70846,9.8
76140,9535,52752,21.9
76148,7950,67561,9.9
76155,2754,51934,17.9
76164,4373,35401,29.1
76177,3104,92990,7.4
76179,18335,84548,8.8
76180,14503,54851,15.1
76182,11234,86386,6.4
76201,9958,27232,45.2
76205,7298,46347,27.1
76207,5365,59276,16.7
76208,8018,74813,13.4
76209,9175,50810,22.8
76210,14436,85890,10.9
76225,1100,67797,17.9
76226,8020,130720,3.6
76227,9740,88108,7.2
76228,394,51625,26.1
76230,4030,49019,22.9
76233,1291,73606,13.9
76234,5657,61645,18.7
76238,166,70000,9
76239,526,66750,15.2
76240,10693,56886,18.4
76244,23025,100861,4.1
76245,783,44901,30
76247,4097,88323,6
76248,12896,123446,6.7
76249,2766,79360,13.6
76250,404,82143,11.6
76251,276,43421,23.9
76252,988,71500,12.1
76253,115,53750,21.7
76255,2276,36214,36.3
76258,2417,60075,17.4
76259,1630,75500,10.3
76261,119,54750,7.6
76262,11958,107191,8.8
76263,20,71071,0
76264,600,60500,13.4
76265,698,51667,20.7
76266,5352,71595,11.2
76268,100,41250,27
76270,682,64706,16
76271,573,70096,10.5
76272,1538,64074,16.1
76273,3477,60739,23.3
76301,6603,26659,47.4
76302,5179,45709,31.2
76305,1812,53611,26.5
76306,5881,42896,30.7
76308,8195,48893,23.1
76309,5145,42885,30
76310,7182,66829,13.5
76311,653,60208,3
76351,773,40417,30.8
76354,4818,52090,22.5
76357,230,45536,26
76360,1639,36856,38.1
76363,132,75833,31.8
76364,62,58750,24.2
76365,1785,42386,26.8
76366,814,48750,26.1
76367,3763,52202,17
76370,123,46563,22.8
76371,563,45521,28.4
76372,455,40335,26.4
76373,64,43125,3.1
76374,1602,46089,29.4
76377,311,36831,30.3
76379,184,65333,23.9
76380,1659,36437,29.9
76384,4950,43592,29.4
76388,137,48125,13.1
76389,459,72548,18.7
76401,10121,46327,30
76402,0,-,0
76424,3077,44254,29
76426,4203,49408,25.8
76427,361,34736,28.8
76429,101,-,9.9
76430,930,43958,29.7
76431,1062,58459,22.5
76432,544,37692,34.8
76433,549,67656,10.4
76435,187,33393,40.1
76436,78,43478,38.4
76437,2093,36335,38.7
76442,2742,43544,23.7
76443,912,31676,37.3
76444,1506,38356,32.9
76446,2710,45337,25.1
76448,1770,31330,43.8
76449,968,50741,24.4
76450,5120,49946,20.7
76452,23,69297,0
76453,627,61875,12
76454,614,30761,45.8
76455,370,50417,23.7
76457,1456,42402,25.2
76458,1956,53897,21.5
76459,84,106458,13.1
76460,137,72118,13.1
76462,1128,78068,14.1
76463,169,31250,24.8
76464,239,55972,27.6
76466,57,-,24.6
76469,29,31094,24.1
76470,1186,33241,37.1
76471,731,35750,32.2
76472,638,49038,26.8
76474,103,42404,13.6
76475,355,36696,32.7
76476,1053,58393,22.5
76481,48,-,0
76483,476,36700,36.7
76484,353,38828,36.6
76486,458,64167,15.7
76487,907,45991,22.9
76491,156,31458,34.6
76501,6192,42361,32.2
76502,14197,64725,14.6
76504,8703,38944,31.5
76508,0,-,0
76511,707,36964,24.6
76513,12977,63679,18.4
76518,476,41466,24.6
76519,171,35125,29.9
76520,3093,40586,35.1
76522,13675,53163,20.3
76524,1066,58676,11.3
76525,424,46429,25.5
76527,1280,55333,18.4
76528,6003,49164,25.6
76530,769,45223,24
76531,1912,50500,26.6
76534,973,53207,20.2
76537,1652,64730,12.8
76538,281,65625,16
76539,3031,67295,12.4
76541,7495,30899,40.2
76542,17110,60892,15.2
76543,11307,41019,26.7
76544,4221,44046,14.8
76548,9904,72284,14.7
76549,16265,51972,16.1
76550,4912,46678,24.8
76554,747,48125,25.1
76556,542,41961,19.4
76557,1759,54821,26.8
76559,1873,54359,16.9
76561,394,52250,16.8
76566,149,-,54.3
76567,3613,38104,32.5
76569,792,52126,19.5
76570,919,38819,36
76571,2573,87852,12.9
76573,9,-,44.4
76574,6320,50030,23
76577,1274,51090,18.4
76578,502,63611,27.7
76579,1505,60848,12.4
76599,0,-,0
76621,361,59063,18.6
76622,420,51750,15.3
76623,49,39219,20.4
76624,726,61667,18.7
76626,472,49167,29.7
76627,554,58409,23.6
76628,16,14375,75.1
76629,720,45000,35.5
76630,337,66657,10.2
76631,171,64327,12.3
76632,507,40302,32.6
76633,1870,84342,12.7
76634,2824,50962,23.1
76635,419,31250,36.7
76636,555,50781,17.8
76637,252,44792,24.2
76638,1142,73952,13.8
76639,580,40385,30.5
76640,1152,32957,37.5
76641,639,45823,27.6
76642,2541,44456,29.1
76643,5073,72842,8.2
76645,3713,41845,29.7
76648,1023,45417,32.1
76649,290,43125,34.5
76651,1252,45234,22.6
76652,457,42841,26.9
76653,349,40875,17.8
76654,66,43000,19.7
76655,3005,83098,13.2
76656,741,50417,28.1
76657,3448,62366,10.7
76660,181,46750,18.8
76661,2409,28934,41.7
76664,1190,44819,21.2
76665,940,45690,23.7
76666,112,41667,23.3
76667,3657,40760,26.7
76670,480,45833,21.9
76671,753,41047,28.3
76673,438,45439,32.4
76676,98,58214,15.3
76678,99,30313,40.5
76679,528,43684,36.9
76680,122,-,9.8
76681,273,40288,41.7
76682,963,51861,19.6
76685,17,-,0
76686,89,56250,19
76687,714,39214,29.9
76689,1298,61646,17.6
76690,343,37279,33
76691,2395,57056,19.5
76692,3890,45380,25.5
76693,547,36696,26
76701,656,31278,37.1
76704,3075,22508,55.4
76705,10101,41213,30.3
76706,13084,30461,44.4
76707,5195,30148,41.8
76708,9726,45719,28.4
76710,10422,44554,28.5
76711,3206,37555,26.3
76712,9873,70056,13.8
76798,0,-,0
76801,9029,40555,31.1
76802,1709,52355,22.9
76820,54,86429,11.1
76821,1751,36365,32.3
76823,1220,47632,22.5
76824,15,-,100
76825,2582,43750,28.6
76827,167,48125,24.6
76831,18,-,0
76832,225,60781,20.9
76834,2176,41250,27.6
76837,488,39792,31.3
76842,111,41578,13.5
76844,1374,48000,28.6
76845,63,-,17.5
76848,40,27500,22.5
76849,1628,40190,30.1
76852,90,55000,22.2
76853,570,47188,26.2
76854,157,40136,31.8
76856,1443,39230,27.1
76857,765,49196,23
76858,122,28594,36.9
76859,873,38750,39.5
76861,641,68438,18.3
76862,78,65000,17.9
76864,271,38125,32.5
76865,44,-,50
76866,194,50104,21.6
76869,34,68250,11.8
76870,94,42500,21.3
76871,312,46611,16
76872,363,59083,22.6
76873,25,27708,48
76874,18,-,0
76875,224,45417,21.4
76877,1471,30313,40.7
76878,762,37500,36.8
76882,120,36667,32.5
76884,50,49583,20
76887,58,33452,36.2
76888,71,39250,39.4
76890,321,57321,15.9
76901,11405,51700,19.7
76903,11940,36215,33.7
76904,13816,59993,16.1
76905,4410,60086,17.1
76908,0,-,0
76930,49,74792,14.3
76932,1168,59904,19.6
76933,614,38077,31.6
76934,419,49671,28
76935,616,73810,11.9
76936,1102,63432,21.8
76937,29,"2,500-",51.7
76939,4,-,0
76940,75,42350,0
76941,568,58125,23.6
76943,1379,51712,27.8
76945,799,44034,32.7
76949,5,-,0
76950,1586,60742,19.2
76951,462,50000,21.6
76953,25,103984,0
76955,58,187250,0
76957,0,-,0
76958,62,50972,8.1
